53239,017153126839,Movie - VHS,Fighting Seabees,0,1
71329,709666101075,Movie - VHS,Finger Board-Finger Freaks,0,1
53257,717951063038,Movie - VHS,Fire Birds,0,1
53262,037757258125,Movie - VHS,Fire with Fire,0,1
53268,096898007535,Movie - VHS,Firestarter,0,1
53272,097363252337,Movie - VHS,Firm  The,0,1
53280,012235128336,Movie - VHS,First Blood,0,1
53290,097363261230,Movie - VHS,First Wives Club  The,0,1
53293,043396706132,Movie - VHS,Fisher King  The,0,1
53311,031504014545,Movie - VHS,Flashdance,0,1
53315,043396503830,Movie - VHS,Flatliners,0,1
53326,096898282536,Movie - VHS,Flipper,0,1
53332,786936059571,Movie - VHS,Flubber,0,1
53341,013131063332,Movie - VHS,FM,0,1
53353,043396949430,Movie - VHS,Fools Rush In,0,1
71147,018713080752,Movie - VHS,Football Funnies,0,1
53356,097360158939,Movie - VHS,Footloose,0,1
53362,096898151139,Movie - VHS,For Love Or Money,0,1
53368,086162559532,Movie - VHS,For the Boys,0,1
53371,027616273734,Movie - VHS,For Your EYES Only,0,1
53381,043396119932,Movie - VHS,Forget Paris,0,1
53386,097363258339,Movie - VHS,Forrest Gump,0,1
53387,026359061035,Movie - VHS,Fort Apache  the Bronx,0,1
53388,043396030121,Movie - VHS,Fortress 2,0,1
53414,085391178736,Movie - VHS,Frantic,0,1
53422,085391800033,Movie - VHS,Free Willy,0,1
53429,085391232834,Movie - VHS,Freejack,0,1
53435,794043505737,Movie - VHS,Frequency,0,1
53441,794043442636,Movie - VHS,Friday,0,1
53443,097360139532,Movie - VHS,Friday the 13th-1,0,1
53452,096898122832,Movie - VHS,Fried Green Tomatoes,0,1
53455,,Movie - VHS,Friendships Field,0,1
53468,027616272836,Movie - VHS,From Russia With Love,0,1
71952,011891130813,Movie - VHS,Frosty the Snowman,0,1
53472,012232731133,Movie - VHS,Frosty the Snowman,0,1
53474,085392100033,Movie - VHS,Fugitive  The,0,1
53483,786936126693,Movie - VHS,Fun & Fancy Free,0,1
71803,786936027556,Movie - VHS,Fun and Fancy Free,0,1
53505,053876250697,Movie - VHS,Game Player's Gametape-V1#6,0,1
53506,044004783538,Movie - VHS,Game  The,0,1
53538,786936047721,Movie - VHS,George of the Jungle,0,1
53549,085391858331,Movie - VHS,Get Carter,0,1
53555,026359120534,Movie - VHS,Getting Away With Murder,0,1
53559,097363200437,Movie - VHS,Ghost,0,1
53562,097363235033,Movie - VHS,Ghost and the Darkness,0,1
53598,745751004531,Movie - VHS,Girl of the Limberlost,0,1
53603,667068602630,Movie - VHS,Gladiator,0,1
53610,085391447962,Movie - VHS,Glimmer Man  the,0,1
53615,043396039247,Movie - VHS,Go!,0,1
53628,043396231238,Movie - VHS,Godzilla,0,1
53631,011843188633,Movie - VHS,Godzilla Vs Megalon,0,1
53652,027616549532,Movie - VHS,Golden Eye,0,1
53661,786936020755,Movie - VHS,Gone Fishin,0,1
53662,786936141832,Movie - VHS,Gone in 60 Seconds,0,1
53663,786936146820,Movie - VHS,Gone in 60 Seconds,0,1
53675,086162855337,Movie - VHS,Good Son  The,0,1
53680,,Movie - VHS,Goodbye Bird  the,0,1
53687,085391327530,Movie - VHS,Goonies  The,0,1
53693,786936436938,Movie - VHS,Gordy,0,1
53716,097360110838,Movie - VHS,Grease,0,1
53743,786936106008,Movie - VHS,Great Mouse Detective  The,0,1
53754,014764200231,Movie - VHS,Greatest Adventure/ Moses,0,1
53763,717951141033,Movie - VHS,Green Card,0,1
53770,043396047204,Movie - VHS,Grey Owl,0,1
53774,096898582537,Movie - VHS,Grinch Stole Chrishmas,0,1
53778,018713430410,Movie - VHS,Grizzly & the Treasure,0,1
53804,717951463036,Movie - VHS,Gun in Betty Lou's Handbag,0,1
53845,096898358637,Movie - VHS,Half Baked,0,1
71404,043396087828,Movie - VHS,Half Past Dead,0,1
53850,786936090789,Movie - VHS,Halloween H20,0,1
53863,717951334039,Movie - VHS,Hand That Rocks the Cradle,0,1
53864,027616139931,Movie - VHS,Hang 'em High,0,1
53871,027616873934,Movie - VHS,Hannibal,0,1
53878,096898282031,Movie - VHS,Happy Gilmore,0,1
53887,085391191438,Movie - VHS,Hard to Kill,0,1
53890,097363307938,Movie - VHS,Hardball,0,1
53892,097363231639,Movie - VHS,Harlem Nights,0,1
53904,027616877253,Movie - VHS,Hart's War,0,1
54003,012236297031,Movie - VHS,He's My Girl,0,1
53922,096898162838,Movie - VHS,Heart & Souls,0,1
53933,085391466239,Movie - VHS,Heat,0,1
53987,096898325233,Movie - VHS,Hercules & Xena Battle for Mount Olumpus,0,1
53994,074644950335,Movie - VHS,Here Comes Peter Cottontail,0,1
54008,086112100036,Movie - VHS,Hidden  The,0,1
54020,096009032234,Movie - VHS,High Risk,0,1
54052,796323187534,Movie - VHS,Hockey Night,0,1
54074,086162186639,Movie - VHS,Home Alone,0,1
54076,086162276330,Movie - VHS,Home Alone 3,0,1
54077,027616854292,Movie - VHS,Home for the Holidays,0,1
54086,717951801036,Movie - VHS,Homeward Bound,0,1
54087,786936009064,Movie - VHS,Homeward Bound 2:Lost in San Francisco,0,1
54093,786936027440,Movie - VHS,Honey  I Shrunk the Kids,0,1
54106,794043402135,Movie - VHS,Hoop Dreams,0,1
54109,028485151918,Movie - VHS,Hoosiers,0,1
54112,024543019039,Movie - VHS,Hope Floats,0,1
54148,096898993333,Movie - VHS,How High,0,1
54154,012569508538,Movie - VHS,How the West Was Won,0,1
76146,043396705937,Movie - VHS,Hudson Hawk,0,1
54183,097363202035,Movie - VHS,Hunt For Red October  The,0,1
54190,792743410337,Movie - VHS,Hunting in Sights,0,1
54198,043396023529,Movie - VHS,Hush,0,1
54200,086112275239,Movie - VHS,I Come In Peace,0,1
54205,043396239234,Movie - VHS,I Know What You did Last Summer,0,1
54208,765362983032,Movie - VHS,I Love Trouble,0,1
54214,043396032286,Movie - VHS,I Still Know What You Did Last Summer,0,1
54248,786936146967,Movie - VHS,Immortallity,0,1
54253,097363298731,Movie - VHS,In & Out,0,1
54256,667068459036,Movie - VHS,In Dreams,0,1
75272,043396523135,Movie - VHS,In the Line of Fire,0,1
54278,796323100236,Movie - VHS,In Your Wildest Dreams,0,1
54285,097363245339,Movie - VHS,Indecent Proposal,0,1
54286,086162411830,Movie - VHS,Independence Day,0,1
54287,043396116436,Movie - VHS,Indian in the Cupboard  The,0,1
54290,097363185932,Movie - VHS,Indiana Jones,0,1
54294,031398735731,Movie - VHS,Inferno,0,1
54311,092091113134,Movie - VHS,Inside the Third Reich,0,1
54312,085392282838,Movie - VHS,Insomnia,0,1
54313,786936089899,Movie - VHS,Inspector Gadget,0,1
54330,097363224235,Movie - VHS,Intersection,0,1
54331,085391317630,Movie - VHS,Interview with a Vampire,0,1
71492,096898054638,Movie - VHS,Invisible Woman (Classic Collection),0,1
54352,043396062078,Movie - VHS,Iron Eagle,0,1
54360,786936528138,Movie - VHS,Iron Will,0,1
54382,085391460039,Movie - VHS,It Takes Two,0,1
54400,096898326735,Movie - VHS,Jackal  The,0,1
54409,,Movie - VHS,Jacob's Harvest,0,1
54444,027616869746,Movie - VHS,Jeeper's Creepers,0,1
54448,097363249535,Movie - VHS,Jennifer 8,0,1
54452,043396825338,Movie - VHS,Jerry MaGuire,0,1
54453,086162869334,Movie - VHS,Jesse James,0,1
54455,,Movie - VHS,Jesus,0,1
54464,086162149139,Movie - VHS,Jewel of the Nile,0,1
54471,086162415234,Movie - VHS,Jingle All the Way,0,1
54473,011891130646,Movie - VHS,Jingle Bells & Other Songs,0,1
54483,043396057265,Movie - VHS,Joe Dirt,0,1
54491,794043546730,Movie - VHS,John Q.,0,1
75857,,Movie - VHS,John Smoltz-Baseball & the Right Attitude,0,1
54497,651021100301,Movie - VHS,Johnny Be Good,0,1
54518,024543050773,Movie - VHS,Joy Ride,0,1
54519,018713015242,Movie - VHS,Joyful Christmas  A,0,1
54528,043396117402,Movie - VHS,Jumanji,0,1
54530,786936032956,Movie - VHS,Jungle 2 Jungle,0,1
54536,786936460438,Movie - VHS,Jungle Book-Movie,0,1
54540,096898221337,Movie - VHS,Junior,0,1
54542,096898140935,Movie - VHS,Jurassic Park,0,1
54543,096898674232,Movie - VHS,Jurassic Park 3,0,1
54545,043396116030,Movie - VHS,Juror  The,0,1
54548,085391671435,Movie - VHS,Just Cause,0,1
71958,085391362333,Movie - VHS,Just Cause,0,1
71188,097363402138,Movie - VHS,K*19 - The Widowmaker,0,1
54595,043396604063,Movie - VHS,Karate Kid,0,1
54620,786936012729,Movie - VHS,Kazaam,0,1
54624,,Movie - VHS,Keeping the Faith,0,1
54638,786936593839,Movie - VHS,Kid In King Arthur's Court,0,1
54654,085024014523,Movie - VHS,Kids Klassics-Wackiki Wabbit/Fresh Hare/Dingbat Land/Gandy Goose,0,1
54708,,Movie - VHS,Kingdom Chums:Original Top Ten,0,1
54709,024543029540,Movie - VHS,Kingdom Come,0,1
54723,086162878237,Movie - VHS,Kiss of Death,0,1
54725,024543035510,Movie - VHS,Kiss of the Dragon,0,1
54728,097363318835,Movie - VHS,Kiss the Girls,0,1
54735,043396061408,Movie - VHS,Knight's Tale  A,0,1
71306,,Movie - VHS,Koluk & Kiska-2 of a Kind,0,1
54742,786936066982,Movie - VHS,Krippendorf's Tribe,0,1
72840,096898124539,Movie - VHS,Kuffs,0,1
54764,786936078541,Movie - VHS,Lady and the Tramp,0,1
54773,024543029465,Movie - VHS,Lake Placid,0,1
54775,402534500009,Movie - VHS,Lamb of God,0,1
54793,027616549235,Movie - VHS,Larger Than Life,0,1
54797,097363303435,Movie - VHS,Lassie,0,1
54798,027616186638,Movie - VHS,Lassie Come Home,0,1
54808,043396279339,Movie - VHS,Last Action Hero,0,1
54810,085391586630,Movie - VHS,Last Boy Scout  The,0,1
73514,667068986938,Movie - VHS,Last Castle  the,0,1
54824,794043450730,Movie - VHS,Last Man Standing,0,1
54835,086162198632,Movie - VHS,Last of the Mohicans,0,1
54841,096898007832,Movie - VHS,Last Starfighter,0,1
71981,013132930831,Movie - VHS,Laurel & Hardy - Classic Collection - Spooktacular,0,1
54850,013132930534,Movie - VHS,Laurel & Hardy On the Lam,0,1
54861,097363279235,Movie - VHS,Leap of Faith,0,1
54865,043396597235,Movie - VHS,Leather Jackets,0,1
71807,096898335539,Movie - VHS,Leave it To Beaver,0,1
54867,027616552433,Movie - VHS,Leaving Las Vegas,0,1
54870,733807058980,Movie - VHS,Legacy,0,1
54874,027616868244,Movie - VHS,Legally Blonde,0,1
54875,096898019330,Movie - VHS,Legend,0,1
54884,796323186599,Movie - VHS,Legend of the Viking Cross,0,1
54890,043396787230,Movie - VHS,Legends of the Fall,0,1
71418,085391170938,Movie - VHS,Lethal Weapon,0,1
54912,085391187639,Movie - VHS,Lethal Weapon 2,0,1
54913,085391247531,Movie - VHS,Lethal Weapon 3,0,1
54914,085391607533,Movie - VHS,Lethal Weapon 4,0,1
54918,096898292634,Movie - VHS,Liar Liar,0,1
71679,085391834137,Movie - VHS,Liberty Heights,0,1
54925,096898443739,Movie - VHS,Life,0,1
54937,082551295036,Movie - VHS,Lighter Side of Baseball,0,1
54954,765362977031,Movie - VHS,Lion King (DISNEY),0,1
54953,786936017267,Movie - VHS,Lion King 2:Simba's Pride,0,1
55004,096898214438,Movie - VHS,Little Rascals  The,0,1
55014,056775375430,Movie - VHS,Little Shop of Horrors,0,1
55016,012236902539,Movie - VHS,Little Sister,0,1
55017,011891011150,Movie - VHS,Little Tin Soldier  The,0,1
55046,012235123034,Movie - VHS,Lock Up,0,1
71377,730475999034,Movie - VHS,Logic #3 Skateboarding Media,0,1
55049,730475999041,Movie - VHS,Logic #4 Skateboard Media,0,1
55093,043396049598,Movie - VHS,Loser,0,1
55103,794043466632,Movie - VHS,Lost In Space,0,1
55104,796323189736,Movie - VHS,Lost in the Barrens,0,1
55108,096898309837,Movie - VHS,Lost World:Jurassic Park,0,1
55123,707729602538,Movie - VHS,Love Letter  The,0,1
55134,786936361131,Movie - VHS,Low Down Dirty Shame  A,0,1
55177,085391265238,Movie - VHS,Made in America,0,1
55216,085391335634,Movie - VHS,Major League 2,0,1
55217,085391593430,Movie - VHS,Major League Back To the Minors,0,1
55231,096898261937,Movie - VHS,Mallrats,0,1
75749,696306031932,Movie - VHS,Man who Wasn't There,0,1
55262,086162870033,Movie - VHS,Man with One Red Shoe,0,1
55264,027616273437,Movie - VHS,Man with the Golden Gun,0,1
55294,086162186530,Movie - VHS,Marked For Death,0,1
55297,085391448037,Movie - VHS,Mars Attacks,0,1
55314,043396216938,Movie - VHS,Mask of Zorro  The,0,1
55316,794043401138,Movie - VHS,Mask  The,0,1
55329,096898148139,Movie - VHS,Matinee,0,1
55330,085391773832,Movie - VHS,Matrix,0,1
55333,085391337430,Movie - VHS,Maverick,0,1
55337,039244770936,Movie - VHS,Maximum Force,0,1
55350,024543007883,Movie - VHS,Me Myself & Irene,0,1
55356,717951358035,Movie - VHS,Medicine Man,0,1
55360,096898337731,Movie - VHS,Meet Joe Black,0,1
75562,096898495936,Movie - VHS,Meet Joe Black-Special Edition,0,1
55366,096898603232,Movie - VHS,Meet the Parents,0,1
55370,085391231035,Movie - VHS,Memoirs of an Invisible Man,0,1
55372,086162475436,Movie - VHS,Memories of Me,0,1
55376,043396826533,Movie - VHS,Men In Black,0,1
55377,043396084353,Movie - VHS,Men in Black II,0,1
55379,024543020943,Movie - VHS,Men of Honor,0,1
55386,096898359030,Movie - VHS,Mercury Rising,0,1
55416,667068782134,Movie - VHS,Mexican  The,0,1
55440,786936092745,Movie - VHS,Mickey's Once Upon a Christmas,0,1
55449,047897808104,Movie - VHS,Midnight Run,0,1
55458,786936057850,Movie - VHS,Mighty Joe Young,0,1
55488,786936062748,Movie - VHS,Mimic,0,1
55492,667068998832,Movie - VHS,Minority Report,0,1
55498,086162868931,Movie - VHS,Miracle on 34th Street,0,1
71960,027616851604,Movie - VHS,Misery,0,1
55506,085391897637,Movie - VHS,Miss Congeniality,0,1
55514,097363189930,Movie - VHS,Mission Impossible,0,1
55515,097363348733,Movie - VHS,Mission Impossible 2,0,1
55544,707729654230,Movie - VHS,Moby Dick,0,1
55560,794043460838,Movie - VHS,Money Talks,0,1
73946,786936164879,Movie - VHS,Monsters Inc.,0,1
55604,047897101632,Movie - VHS,Monty Python's The Meaning of Life,0,1
55616,794043431036,Movie - VHS,Mortal Kombat,0,1
55645,096898358538,Movie - VHS,Mouse Hunt,0,1
55656,786936078749,Movie - VHS,Mr Magoo,0,1
55672,086162858833,Movie - VHS,Mrs. Doubtfire,0,1
55683,498500533249,Movie - VHS,Mumford,0,1
55687,096898674133,Movie - VHS,Mummy Returns  The,0,1
55688,096898366335,Movie - VHS,Mummy  The,0,1
71452,096898003032,Movie - VHS,Mummy The,0,1
55691,717951729033,Movie - VHS,Muppet Christmas Carol,0,1
55697,043396042513,Movie - VHS,Muppets from Space,0,1
55699,085391491538,Movie - VHS,Murder at 1600,0,1
55702,085391389538,Movie - VHS,Murder in the First,0,1
55721,043396827233,Movie - VHS,My Best Friends Wedding,0,1
55723,026359199332,Movie - VHS,My Big Fat Greek Wedding,0,1
55730,086162187636,Movie - VHS,My Cousin Vinny,0,1
55732,085391828631,Movie - VHS,My Dog Skip,0,1
55744,086112280332,Movie - VHS,My Heroes Have Always been Cowboys,0,1
55756,043396610286,Movie - VHS,My Stepmother is an Alien,0,1
55759,023568087917,Movie - VHS,Mystery Date,0,1
55770,097363210030,Movie - VHS,Naked Gun 1  The,0,1
55786,085391188933,Movie - VHS,National Lampoon's Christmas Vacation,0,1
55790,012236128885,Movie - VHS,National Lampoon's Van Wilder,0,1
55819,085391730132,Movie - VHS,Negotiator  The,0,1
55824,031398542636,Movie - VHS,Neon City,0,1
55828,043396116139,Movie - VHS,Net  The,0,1
55834,786936020748,Movie - VHS,Never Ending Story 3  The,0,1
55844,043396061484,Movie - VHS,New Guy,0,1
55845,085391207337,Movie - VHS,New Jack City,0,1
55859,794043509735,Movie - VHS,Next Friday,0,1
55878,097363304135,Movie - VHS,Nick of Time,0,1
55892,018713040176,Movie - VHS,Night of the Comet,0,1
55901,051413010254,Movie - VHS,Night of the Living Dead,0,1
55923,012236101352,Movie - VHS,Ninth Gate  The,0,1
55940,796323101332,Movie - VHS,No More Baths,0,1
74918,026359005138,Movie - VHS,No Way Out,0,1
55954,010083041814,Movie - VHS,Nobody's Fool,0,1
55962,086162108235,Movie - VHS,Norma Rae,0,1
71371,,Movie - VHS,Not-So-Great Moments in Sports Take III,0,1
55981,786936032963,Movie - VHS,Nothing To Lose,0,1
55986,794043438639,Movie - VHS,Now and Then,0,1
55999,096898259439,Movie - VHS,Nutty Professor  The,0,1
56018,097360146738,Movie - VHS,Officer and a Gentleman  An,0,1
56019,086162116438,Movie - VHS,Oh! Heavenly Dog,0,1
56033,,Movie - VHS,Olympic Winter Games-Moments of Glory,0,1
56041,,Movie - VHS,On Our Own,0,1
56048,402530620008,Movie - VHS,On the Way Home,0,1
56051,086162850134,Movie - VHS,Once Upon a Forest,0,1
56091,027616861474,Movie - VHS,Original Sin,0,1
56103,085391222330,Movie - VHS,Other People's Money,0,1
56108,786936166538,Movie - VHS,Others  The,0,1
56120,096898340830,Movie - VHS,Out of Sight,0,1
56128,086162610530,Movie - VHS,Out to Sea,0,1
56137,012257569032,Movie - VHS,Outrageous Fortune,0,1
56160,043396071377,Movie - VHS,Panic Room,0,1
56162,096898200530,Movie - VHS,Paper  The,0,1
56172,096898092135,Movie - VHS,Parenthood,0,1
56188,096898450836,Movie - VHS,Patch Adams,0,1
56191,097363253037,Movie - VHS,Patriot Games,0,1
56207,786936164145,Movie - VHS,Pearl Harbor,0,1
56223,043396824539,Movie - VHS,People vs Larry Flynt  The,0,1
56229,085391858430,Movie - VHS,Perfect Storm  The,0,1
56257,786936066821,Movie - VHS,Phantoms,0,1
56259,786936012712,Movie - VHS,Phenomenon,0,1
56266,031398670537,Movie - VHS,Phoenix,0,1
56272,086162152931,Movie - VHS,Pick-Up Artist  The,0,1
72155,786936116281,Movie - VHS,Pinocchio,0,1
56301,096898555036,Movie - VHS,Pitch Black,0,1
56313,786936124361,Movie - VHS,Play It to the Bone,0,1
72819,786936126686,Movie - VHS,Pocahontas - (Disney) - Gold Classic Collection,0,1
56328,086162187032,Movie - VHS,Point Break,0,1
74110,013023023833,Movie - VHS,Pokemon - The Great Race,0,1
75518,013023024236,Movie - VHS,pokemon-charizard!,0,1
56342,013023023635,Movie - VHS,Pokemon-Fashion Victims,0,1
56345,013023023437,Movie - VHS,Pokemon-Pyschic Surprise,0,1
75521,013023023338,Movie - VHS,pokemon-seaside pikachu,0,1
56346,013023023239,Movie - VHS,Pokemon-Thunder Shock!,0,1
56339,085391802037,Movie - VHS,Pokemon: The First Movie,0,1
56382,011891130226,Movie - VHS,Porky Pig,0,1
71146,086162019142,Movie - VHS,Poseidon Adventure  the,0,1
56413,042995778038,Movie - VHS,Prancer,0,1
56431,085391203438,Movie - VHS,Presumed Innocent,0,1
56436,794043508431,Movie - VHS,Price Of Glory,0,1
56440,097363283232,Movie - VHS,Primal Fear,0,1
56450,667068484830,Movie - VHS,Prince of Egypt,0,1
56461,786936162332,Movie - VHS,Princess Diaries,0,1
56480,043396747432,Movie - VHS,Professional  The,0,1
56481,765362312030,Movie - VHS,Program  The,0,1
56493,786936122572,Movie - VHS,Prophecy 3 The Ascent,0,1
71398,032961250019,Movie - VHS,Props Demo Video,0,1
56502,096898618632,Movie - VHS,Psycho,0,1
56528,085391259336,Movie - VHS,Pure Country,0,1
56568,085392218639,Movie - VHS,Queen of the Damned,0,1
56592,043396735132,Movie - VHS,Quick & the Dead  The,0,1
56613,027616612335,Movie - VHS,Quigley Down Under,0,1
56695,097360137637,Movie - VHS,Raiders of the Lost Ark,0,1
56705,027616164834,Movie - VHS,Rain Man,0,1
56721,097363350330,Movie - VHS,Rainmaker  The,0,1
56752,786936012736,Movie - VHS,Ransom,0,1
56761,,Movie - VHS,Rapid Fire,0,1
56778,097360625639,Movie - VHS,Rat Race,0,1
56827,096898160438,Movie - VHS,Real McCoy  The,0,1
56830,096898192934,Movie - VHS,Reality Bites,0,1
56849,027616457837,Movie - VHS,Red Dawn,0,1
71470,027616613837,Movie - VHS,Red River,0,1
56886,786936145854,Movie - VHS,Remember the Titans,0,1
56899,765362754038,Movie - VHS,Renaissance Man,0,1
56912,043396082908,Movie - VHS,Resident Evil,0,1
56915,043396044906,Movie - VHS,Resurrection,0,1
56922,086162609930,Movie - VHS,Return of the Jedi  The:Special Edition,0,1
56961,096898415033,Movie - VHS,Ride With The Devil,0,1
56971,043396060029,Movie - VHS,Right Temptation  The,0,1
56973,796323100632,Movie - VHS,Rigoletto,0,1
56975,012236073536,Movie - VHS,Ring Master-Jerry Springer,0,1
56982,086162852039,Movie - VHS,Rising Sun,0,1
56987,043396515734,Movie - VHS,River Runs Through It  A,0,1
56998,667068639230,Movie - VHS,Road Trip,0,1
57012,085391400035,Movie - VHS,Robin Hood:Prince of Thieves,0,1
57040,786936018042,Movie - VHS,Rock  The,0,1
57061,086162414336,Movie - VHS,Romeo & Juliet,0,1
57119,012232730938,Movie - VHS,Rudolph the Red Nose Reindeer,0,1
57121,012232767231,Movie - VHS,Rudolph  Frosty & Friends Sing along,0,1
57134,794043441035,Movie - VHS,Rumble In the Bronx,0,1
57152,027616252739,Movie - VHS,Rush,0,1
57153,794043468735,Movie - VHS,Rush Hour,0,1
57154,794043540233,Movie - VHS,Rush Hour 2,0,1
74946,086162670138,Movie - VHS,Rusty-the Great Rescue,0,1
57168,097363253631,Movie - VHS,Saint  The,0,1
71791,041009307837,Movie - VHS,Samson and Sally-the Song of the Whales,0,1
71231,786936221817,Movie - VHS,Santa Claus 2,0,1
57197,074644956139,Movie - VHS,Santa Claus is Coming to Town,0,1
71944,086112042732,Movie - VHS,Santa Claus the Movie,0,1
57198,786936363333,Movie - VHS,Santa Claus  The Movie,0,1
57220,097361566139,Movie - VHS,Save the Last Dance,0,1
57223,667068499131,Movie - VHS,Saving Private Ryan,0,1
57225,043396067905,Movie - VHS,Saving Silverman,0,1
72281,786936165876,Movie - VHS,Scary Movie 2,0,1
57251,085392243631,Movie - VHS,Scooby-Doo,0,1
57254,014764170039,Movie - VHS,Scooby-Doo and the Ghoul School,0,1
57263,096898992930,Movie - VHS,Scorpion King  The,0,1
57267,786936056846,Movie - VHS,Scream,1,0
57274,031504320547,Movie - VHS,Scrooged,0,1
57299,096898063739,Movie - VHS,Secret of My Success  The,0,1
57301,027616021137,Movie - VHS,Secret of NIMH  The,0,1
57304,796323100533,Movie - VHS,Secret of Treasure Mountain,0,1
57309,727994520009,Movie - VHS,Secrets of the Titanic,0,1
57316,786936067033,Movie - VHS,Senseless,0,1
57329,794043444531,Movie - VHS,Set it Off,0,1
57330,794043438134,Movie - VHS,Seven,0,1
57338,043396670075,Movie - VHS,Seventh Sign  The,0,1
57349,096898630931,Movie - VHS,Shadow of the Vampire,0,1
57365,027616684837,Movie - VHS,Shag the Movie,0,1
57372,018713041210,Movie - VHS,Shakiest Gun in the West  The,0,1
57376,786936146783,Movie - VHS,Shanghai Noon,0,1
57377,028485151819,Movie - VHS,Shanghai Surprise,0,1
57385,043396745933,Movie - VHS,Shawshank Redemption  The,0,1
57401,786936100785,Movie - VHS,She's All That,0,1
57407,086162566134,Movie - VHS,Shining Through,0,1
57436,085392244034,Movie - VHS,Showtime,0,1
57437,667068367034,Movie - VHS,Shrek,0,1
57442,043396536036,Movie - VHS,Sidekicks,0,1
71165,023568087672,Movie - VHS,Silence of the Lambs  the,0,1
57458,097363337638,Movie - VHS,Simple Plan  A,0,1
71792,717951311030,Movie - VHS,Sing-Along Songs-#10-Be our Guest,0,1
57487,096898007634,Movie - VHS,Sixteen Candles,0,1
57500,096898610834,Movie - VHS,Skulls  The,0,1
57503,,Movie - VHS,Sky Trackers,0,1
57509,043396216709,Movie - VHS,Slappy & the Stinkers,0,1
57511,,Movie - VHS,Slapstick Studios-Great Gizmo/Spy in the Pie,0,1
57525,086162187131,Movie - VHS,Sleeping with the Enemy,0,1
57526,043396524132,Movie - VHS,Sleepless in Seattle,0,1
57538,096898401838,Movie - VHS,Small Soldiers,0,1
57539,667068640038,Movie - VHS,Small Time Crooks,0,1
57548,097363354130,Movie - VHS,Snake EYES,0,1
57552,043396707535,Movie - VHS,Sniper,0,1
57560,092091940211,Movie - VHS,Snow White,0,1
57562,,Movie - VHS,Snow White & the Seven Dwarfs,0,1
57568,018713082305,Movie - VHS,Snows of Kilimanjaro,0,1
57570,012232754439,Movie - VHS,Snowy River:The McGregor Saga:The Race,0,1
57582,085391695837,Movie - VHS,Soldier,0,1
57597,085391421733,Movie - VHS,Something to Talk About,0,1
57599,031398631934,Movie - VHS,Sometimes They Come Back,0,1
57639,097363368236,Movie - VHS,South Park-Bigger  Longer & Uncut,0,1
57643,013132926933,Movie - VHS,Space Camp,0,1
57645,085391640035,Movie - VHS,Space Jam,0,1
57650,027616615633,Movie - VHS,Spaceballs,0,1
57662,085391567035,Movie - VHS,Specialist  The,0,1
57667,086162863837,Movie - VHS,Speed,0,1
57674,043396020184,Movie - VHS,Spice World,0,1
57678,085391688532,Movie - VHS,Spies Like Us,0,1
71775,026359080432,Movie - VHS,Split Second,0,1
57716,786936680638,Movie - VHS,Squanto:A Warrior's Tale,0,1
57726,012257596038,Movie - VHS,Stakeout,0,1
57732,769071000134,Movie - VHS,Star Blazers Series 1:Quest for Iscandar Volume 1,0,1
57754,,Movie - VHS,Star Trek 10:What Are Little Girls Made of,0,1
57760,097360001631,Movie - VHS,Star Trek 16:The Menagerie  Parts I and II,0,1
57772,031504000272,Movie - VHS,Star Trek 27:Errand of Mercy,0,1
57775,097360162134,Movie - VHS,Star Trek 3:Search for Spock,0,1
57786,097360179736,Movie - VHS,Star Trek 4:Voyage Home,0,1
57833,097363324331,Movie - VHS,Star Trek:First Contact,0,1
57944,024543000921,Movie - VHS,Star Wars Episode 1:The Phantom Menace,0,1
57945,024543055365,Movie - VHS,Star Wars Episode 2:Attack of the Clones,0,1
72022,086162029301,Movie - VHS,Star Wars Trilogy Special Edition,0,1
57950,012236022237,Movie - VHS,Stargate,0,1
57951,043396604124,Movie - VHS,Starman,0,1
57954,043396717138,Movie - VHS,Starship Troopers,0,1
57965,085391259534,Movie - VHS,Stay tuned,0,1
57973,018713040343,Movie - VHS,Steele Justice,0,1
57980,043396027008,Movie - VHS,Stepmom,0,1
57982,027616000743,Movie - VHS,Stigmata,0,1
57985,012236101925,Movie - VHS,Stir of Echoes,0,1
72270,786936193602,Movie - VHS,Stitch!-The Movie,0,1
58000,096898523936,Movie - VHS,Story of Us  The,0,1
58010,086162893933,Movie - VHS,Strange Days,0,1
58014,726697041071,Movie - VHS,Stranger On My Land,0,1
58040,086112281339,Movie - VHS,Stroke of Midnight,0,1
58041,043396052154,Movie - VHS,Stuart Little,0,1
58047,012236019633,Movie - VHS,Substitute  The,0,1
58054,096898259132,Movie - VHS,Sudden Death,0,1
58056,085391134138,Movie - VHS,Sudden Impact,0,1
58060,086162162435,Movie - VHS,Sugar Hill,0,1
58063,097363372233,Movie - VHS,Sum of All Fears,0,1
58068,796323101233,Movie - VHS,Summer in Crocus,0,1
58086,765362008032,Movie - VHS,Super Mario Brothers,0,1
58090,086162187230,Movie - VHS,Super  The,0,1
58113,027616851208,Movie - VHS,Supernova,0,1
58125,043396761735,Movie - VHS,Surviving the Game,0,1
73361,026359366635,Movie - VHS,Sweet Dreams,0,1
58154,097363312031,Movie - VHS,Switchback,0,1
58161,017153402131,Movie - VHS,Swordsman  The,0,1
58183,097363314233,Movie - VHS,Talented Mr. Ripley  The,0,1
58268,085391182139,Movie - VHS,Tequila Sunrise,0,1
